"concat";"geo";"priority";"id"
"???????? ?????, 23";"55.15928, 61.252795";"1";"23973"
"???????? ?????, 25";"55.159275, 61.252481";"1";"23974"
"???????? ?????, 3";"55.160586, 61.256577";"1";"23975"
"???????? ?????, 4";"55.160854, 61.255958";"1";"23976"
"???????? ?????, 5";"55.160381, 61.256344";"1";"23977"
"???????? ?????, 6";"55.160653, 61.255778";"1";"23978"
"???????? ?????, 9";"55.16019, 61.255778";"1";"23979"
"?????? ?????, 1";"55.13602, 61.399957";"1";"23980"
"?????? ?????, 10";"55.136427, 61.399625";"1";"23981"
"?????? ?????, 11";"55.136375, 61.397658";"1";"23982"
"?????? ?????, 12";"55.136643, 61.398053";"1";"23983"
"?????? ?????, 13";"55.136355, 61.397289";"1";"23984"
"?????? ?????, 14";"55.136694, 61.3972";"1";"23985"
"?????? ?????, 15";"55.136442, 61.396283";"1";"23986"
"?????? ?????, 16";"55.136813, 61.396463";"1";"23987"
"?????? ?????, 17";"55.136782, 61.395744";"1";"23988"
"?????? ?????, 19";"55.137013, 61.395151";"1";"23989"
"?????? ?????, 20";"55.137276, 61.39552";"1";"23990"
"?????? ?????, 21";"55.137224, 61.394639";"1";"23991"
"?????? ?????, 22";"55.137492, 61.395008";"1";"23992"
"?????? ?????, 23";"55.13744, 61.394208";"1";"23993"
"?????? ?????, 26";"55.138495, 61.39304";"1";"23994"
"?????? ?????, 27";"55.137759, 61.393543";"1";"23995"
"?????? ?????, 29";"55.137914, 61.393202";"1";"23996"
"?????? ?????, 3";"55.136066, 61.399652";"1";"23997"
"?????? ?????, 30";"55.139663, 61.390211";"1";"23998"
"?????? ?????, 31";"55.13813, 61.392663";"1";"23999"
"?????? ?????, 32";"55.139895, 61.389753";"1";"24000"
"?????? ?????, 33";"55.138289, 61.392376";"1";"24001"
"?????? ?????, 34";"55.140101, 61.389223";"1";"24002"
"?????? ?????, 35";"55.138398, 61.392115";"1";"24003"
"?????? ?????, 36";"55.140394, 61.3888";"1";"24004"
"?????? ?????, 37";"55.138542, 61.391801";"1";"24005"
"?????? ?????, 38";"55.140842, 61.387606";"1";"24006"
"?????? ?????, 39";"55.138737, 61.39137";"1";"24007"
"?????? ?????, 40";"55.141094, 61.387004";"1";"24008"
"?????? ?????, 41";"55.138897, 61.390983";"1";"24009"
"?????? ?????, 42";"55.14255, 61.384156";"1";"24010"
"?????? ?????, 44";"55.142849, 61.383159";"1";"24011"
"?????? ?????, 45";"55.139365, 61.389995";"1";"24012"
"?????? ?????, 46";"55.143219, 61.382315";"1";"24013"
"?????? ?????, 47";"55.139612, 61.389438";"1";"24014"
"?????? ?????, 48";"55.143584, 61.381856";"1";"24015"
"?????? ?????, 49?";"55.139874, 61.388791";"1";"24016"
"?????? ?????, 5";"55.136231, 61.398691";"1";"24017"
"?????? ?????, 51";"55.140019, 61.388468";"1";"24018"
"?????? ?????, 53";"55.140199, 61.388082";"1";"24019"
"?????? ?????, 54";"55.143857, 61.380743";"1";"24020"
"?????? ?????, 55";"55.140343, 61.387642";"1";"24021"
"?????? ?????, 56";"55.144181, 61.38006";"1";"24022"
"?????? ?????, 57";"55.140621, 61.387147";"1";"24023"
"?????? ?????, 59";"55.140842, 61.386635";"1";"24024"
"?????? ?????, 5?";"55.136015, 61.398888";"1";"24025"
"?????? ?????, 6";"55.136216, 61.401008";"1";"24026"
"?????? ?????, 61";"55.141109, 61.386025";"1";"24027"
"?????? ?????, 61?";"55.141197, 61.38483";"1";"24028"
"?????? ?????, 63";"55.141362, 61.385405";"1";"24029"
"?????? ?????, 63?";"55.140739, 61.384884";"1";"24030"
"?????? ?????, 63?";"55.140919, 61.384444";"1";"24031"
"?????? ?????, 67";"55.141722, 61.384614";"1";"24032"
"?????? ?????, 69";"55.141902, 61.384219";"1";"24033"
"?????? ?????, 7";"55.136288, 61.398287";"1";"24034"
"?????? ?????, 71";"55.142108, 61.383779";"1";"24035"
"?????? ?????, 8";"55.136313, 61.400317";"1";"24036"
"?????? ?????, 87";"55.142591, 61.382683";"1";"24037"
"?????? ?????, 89";"55.142874, 61.382108";"1";"24038"
"?????? ?????, 9";"55.13621, 61.398035";"1";"24039"
"?????? ?????, 91";"55.143132, 61.381515";"1";"24040"
"?????? ?????, 93";"55.143533, 61.380599";"1";"24041"
"?????? ?????, 95";"55.143924, 61.379772";"1";"24042"
"??????? ?????, 1";"55.126797, 61.40524";"1";"24043"
"??????? ?????, 10";"55.12675, 61.403847";"1";"24044"
"??????? ?????, 12";"55.12675, 61.403614";"1";"24045"
"??????? ?????, 13";"55.126478, 61.403694";"1";"24046"
"??????? ?????, 14";"55.126719, 61.403281";"1";"24047"
"??????? ?????, 15";"55.126405, 61.403344";"1";"24048"
"??????? ?????, 16";"55.126591, 61.403182";"1";"24049"
"??????? ?????, 17";"55.126375, 61.403173";"1";"24050"
"??????? ?????, 18";"55.12657, 61.403057";"1";"24051"
"??????? ?????, 1?";"55.126596, 61.405033";"1";"24052"
"??????? ?????, 2";"55.126972, 61.405329";"1";"24053"
"??????? ?????, 20";"55.126555, 61.402841";"1";"24054"
"??????? ?????, 21";"55.126339, 61.402652";"1";"24055"
"??????? ?????, 3";"55.126617, 61.404754";"1";"24056"
"??????? ?????, 4";"55.126967, 61.404737";"1";"24057"
"??????? ?????, 5";"55.126472, 61.404584";"1";"24058"
"??????? ?????, 6";"55.126967, 61.404251";"1";"24059"
"??????? ?????, 7";"55.126575, 61.404108";"1";"24060"
"??????? ?????, 9";"55.126534, 61.403865";"1";"24061"
"???????????? ????????, 3";"55.179899, 61.369639";"1";"24062"
"???????????? ?????, 12";"55.125407, 61.395708";"1";"24063"
"???????????? ?????, 14";"55.125, 61.394792";"1";"24064"
"???????????? ?????, 15";"55.12447, 61.394298";"1";"24065"
"???????????? ?????, 16";"55.124877, 61.394577";"1";"24066"
"???????????? ?????, 17";"55.124094, 61.393822";"1";"24067"
"???????????? ?????, 17?";"55.124274, 61.394002";"1";"24068"
"???????????? ?????, 18";"55.124717, 61.394334";"1";"24069"
"???????????? ?????, 1?";"55.125314, 61.396149";"1";"24070"
"???????????? ?????, 20";"55.124599, 61.394082";"1";"24071"
"???????????? ?????, 22";"55.124485, 61.393813";"1";"24072"
"???????????? ?????, 24?";"55.124254, 61.393535";"1";"24073"
"???????????? ?????, 26";"55.124146, 61.393283";"1";"24074"
"???????????? ?????, 28";"55.124166, 61.393148";"1";"24075"
"???????????? ?????, 2?";"55.125788, 61.396885";"1";"24076"
"???????????? ?????, 3";"55.125191, 61.395906";"1";"24077"
"???????????? ?????, 30";"55.124063, 61.392789";"1";"24078"
"???????????? ?????, 32";"55.12446, 61.392385";"1";"24079"
"???????????? ?????, 4";"55.125592, 61.396238";"1";"24080"
"???????????? ?????, 4?";"55.125566, 61.396113";"1";"24081"
"???????????? ?????, 5";"55.125129, 61.395744";"1";"24082"
"???????????? ?????, 6";"55.125494, 61.395978";"1";"24083"
"???????????? ?????, 6?";"55.125469, 61.395888";"1";"24084"
"???????????? ?????, 7";"55.125036, 61.395448";"1";"24085"
"???????????? ?????, 7?";"55.124969, 61.395125";"1";"24086"
"???????????? ?????, 8";"55.125222, 61.395223";"1";"24087"
"???????????? ?????, 9";"55.124918, 61.395017";"1";"24088"
"???????? ????????, 10";"55.152048, 61.284641";"1";"24089"
"???????? ????????, 11";"55.151677, 61.285207";"1";"24090"
"???????? ????????, 3";"55.152752, 61.286806";"1";"24091"
"???????? ????????, 3?";"55.152495, 61.287147";"1";"24092"
"???????? ????????, 5";"55.152336, 61.286437";"1";"24093"
"???????? ????????, 6";"55.15284, 61.2858";"1";"24094"
"???????? ????????, 7";"55.152027, 61.285898";"1";"24095"
"???????? ????????, 8";"55.152624, 61.285404";"1";"24096"
"???????? ????????, 9";"55.151821, 61.285575";"1";"24097"
"??????? ?????, 1";"55.107139, 61.334336";"1";"24098"
"??????? ?????, 10";"55.106886, 61.33253";"1";"24099"
"??????? ?????, 11";"55.106284, 61.332683";"1";"24100"
"??????? ?????, 12";"55.10668, 61.332081";"1";"24101"
"??????? ?????, 13";"55.10632, 61.332332";"1";"24102"
"??????? ?????, 15";"55.106119, 61.332287";"1";"24103"
"??????? ?????, 17";"55.105913, 61.332359";"1";"24104"
"??????? ?????, 19";"55.106072, 61.332781";"1";"24105"
"??????? ?????, 2?";"55.107762, 61.333392";"1";"24106"
"??????? ?????, 2?";"55.107499, 61.334075";"1";"24107"
"??????? ?????, 3";"55.106902, 61.334075";"1";"24108"
"??????? ?????, 5";"55.106793, 61.333841";"1";"24109"
"??????? ?????, 6";"55.106855, 61.333195";"1";"24110"
"??????? ?????, 7";"55.106577, 61.333707";"1";"24111"
"??????? ?????, 8";"55.106757, 61.332907";"1";"24112"
"??????? ?????, 9";"55.106186, 61.333222";"1";"24113"
"????????? ?????, 10";"55.237125, 61.408114";"1";"24114"
"????????? ?????, 100";"55.224254, 61.409974";"1";"24115"
"????????? ?????, 12";"55.23673, 61.408078";"1";"24116"
"????????? ?????, 14";"55.236571, 61.408123";"1";"24117"
"????????? ?????, 15";"55.235621, 61.409489";"1";"24118"
"????????? ?????, 16";"55.236329, 61.408069";"1";"24119"
"????????? ?????, 18";"55.23618, 61.408051";"1";"24120"
"????????? ?????, 20";"55.23597, 61.407979";"1";"24121"
"????????? ?????, 22";"55.23577, 61.407952";"1";"24122"
"????????? ?????, 23";"55.234594, 61.408294";"1";"24123"
"????????? ?????, 24";"55.23558, 61.407863";"1";"24124"
"????????? ?????, 25";"55.234358, 61.408177";"1";"24125"
"????????? ?????, 26";"55.235333, 61.407818";"1";"24126"
"????????? ?????, 26?";"55.23541, 61.407845";"1";"24127"
"????????? ?????, 27";"55.234199, 61.408186";"1";"24128"
"????????? ?????, 28";"55.235185, 61.407773";"1";"24129"
"????????? ?????, 29";"55.234019, 61.40815";"1";"24130"
"????????? ?????, 3";"55.237289, 61.408833";"1";"24131"
"????????? ?????, 30";"55.234954, 61.407701";"1";"24132"
"????????? ?????, 31";"55.233834, 61.408105";"1";"24133"
"????????? ?????, 32";"55.234656, 61.407656";"1";"24134"
"????????? ?????, 33";"55.233639, 61.408069";"1";"24135"
"????????? ?????, 34";"55.234394, 61.407629";"1";"24136"
"????????? ?????, 35";"55.233331, 61.407997";"1";"24137"
"????????? ?????, 36";"55.234199, 61.407584";"1";"24138"
"????????? ?????, 37";"55.232294, 61.408078";"1";"24139"
"????????? ?????, 38";"55.234076, 61.407575";"1";"24140"
"????????? ?????, 39";"55.232068, 61.408114";"1";"24141"
"????????? ?????, 40";"55.233891, 61.407521";"1";"24142"
"????????? ?????, 41";"55.231884, 61.408096";"1";"24143"
"????????? ?????, 42";"55.233686, 61.407485";"1";"24144"
"????????? ?????, 43";"55.231694, 61.408114";"1";"24145"
"??????????? No 3, 36-? ??????, 121";"55.182865, 61.537588";"1";"24146"
"??????????? No 3, 36-? ??????, 122";"55.182994, 61.537175";"1";"24147"
"??????????? No 3, 36-? ??????, 124";"55.183081, 61.536906";"1";"24148"
"??????????? No 3, 36-? ??????, 133";"55.182906, 61.536124";"1";"24149"
"??????????? No 3, 36-? ??????, 138";"55.183092, 61.535001";"1";"24150"
"??????????? No 3, 36-? ??????, 140";"55.183076, 61.534795";"1";"24151"
"??????????? No 3, 36-? ??????, 18";"55.183133, 61.552348";"1";"24152"
"??????????? No 3, 36-? ??????, 22";"55.182968, 61.551638";"1";"24153"
"??????????? No 3, 36-? ??????, 24";"55.182989, 61.551279";"1";"24154"
"??????????? No 3, 36-? ??????, 3";"55.18287, 61.554063";"1";"24155"
"??????????? No 3, 36-? ??????, 35";"55.18285, 61.549778";"1";"24156"
"??????????? No 3, 36-? ??????, 44";"55.182984, 61.54862";"1";"24157"
"??????????? No 3, 36-? ??????, 45";"55.182896, 61.548386";"1";"24158"
"??????????? No 3, 36-? ??????, 49";"55.182886, 61.547757";"1";"24159"
"??????????? No 3, 36-? ??????, 51";"55.18287, 61.546931";"1";"24160"
"??????????? No 3, 36-? ??????, 57";"55.18287, 61.545907";"1";"24161"
"??????????? No 3, 36-? ??????, 58";"55.182994, 61.545979";"1";"24162"
"??????????? No 3, 36-? ??????, 59";"55.182865, 61.545664";"1";"24163"
"??????????? No 3, 36-? ??????, 72";"55.183004, 61.544128";"1";"24164"
"??????????? No 3, 36-? ??????, 74";"55.183056, 61.543939";"1";"24165"
"??????????? No 3, 36-? ??????, 80";"55.182978, 61.543113";"1";"24166"
"??????????? No 3, 36-? ??????, 89";"55.182814, 61.541766";"1";"24167"
"??????????? No 3, 37-? ??????, 102";"55.183492, 61.539825";"1";"24168"
"??????????? No 3, 37-? ??????, 115";"55.183338, 61.537966";"1";"24169"
"??????????? No 3, 37-? ??????, 118";"55.183554, 61.537202";"1";"24170"
"??????????? No 3, 37-? ??????, 12";"55.183467, 61.552662";"1";"24171"
"??????????? No 3, 37-? ??????, 13";"55.183374, 61.55277";"1";"24172"
"??????????? No 3, 37-? ??????, 14";"55.183472, 61.552393";"1";"24173"
"??????????? No 3, 37-? ??????, 141?";"55.183446, 61.534157";"1";"24174"
"??????????? No 3, 37-? ??????, 22";"55.183492, 61.551351";"1";"24175"
"??????????? No 3, 37-? ??????, 23";"55.183364, 61.551315";"1";"24176"
"??????????? No 3, 37-? ??????, 26";"55.183513, 61.55065";"1";"24177"
"??????????? No 3, 37-? ??????, 28";"55.183498, 61.550371";"1";"24178"
"??????????? No 3, 37-? ??????, 30";"55.183503, 61.55003";"1";"24179"
"??????????? No 3, 37-? ??????, 43";"55.183333, 61.548808";"1";"24180"
"??????????? No 3, 37-? ??????, 50";"55.183554, 61.546724";"1";"24181"
"??????????? No 3, 37-? ??????, 58";"55.183472, 61.545736";"1";"24182"
"??????????? No 3, 37-? ??????, 6";"55.183472, 61.553704";"1";"24183"
"??????????? No 3, 37-? ??????, 68";"55.183462, 61.544236";"1";"24184"
"??????????? No 3, 37-? ??????, 72";"55.183456, 61.543643";"1";"24185"
"??????????? No 3, 37-? ??????, 76";"55.183456, 61.543131";"1";"24186"
"??????????? No 3, 37-? ??????, 86";"55.183518, 61.541855";"1";"24187"
"??????????? No 3, 37-? ??????, 90";"55.183503, 61.541334";"1";"24188"
"??????????? No 3, 37-? ??????, 92";"55.183415, 61.541155";"1";"24189"
"??????????? No 3, 38-? ??????, 118";"55.183976, 61.536969";"1";"24190"
"??????????? No 3, 38-? ??????, 120";"55.18397, 61.536717";"1";"24191"
"??????????? No 3, 38-? ??????, 124";"55.183986, 61.536133";"1";"24192"
"??????????? No 3, 38-? ??????, 22";"55.183965, 61.550928";"1";"24193"
"??????????? No 3, 38-? ??????, 23";"55.183852, 61.550821";"1";"24194"
"??????????? No 3, 38-? ??????, 28";"55.183981, 61.55003";"1";"24195"
"??????????? No 3, 38-? ??????, 4";"55.18395, 61.553893";"1";"24196"
"??????????? No 3, 38-? ??????, 55";"55.183873, 61.545925";"1";"24197"
"??????????? No 3, 38-? ??????, 57";"55.183837, 61.545646";"1";"24198"
"??????????? No 3, 38-? ??????, 68";"55.183991, 61.544245";"1";"24199"
"??????????? No 3, 38-? ??????, 8";"55.18396, 61.553318";"1";"24200"
"??????????? No 3, 38-? ??????, 84";"55.183929, 61.542134";"1";"24201"
"??????????? No 3, 39-? ??????, 18";"55.184443, 61.551836";"1";"24202"
"??????????? No 3, 39-? ??????, 19";"55.184361, 61.551611";"1";"24203"
"??????????? No 3, 39-? ??????, 7";"55.184294, 61.553435";"1";"24204"
"??????????? No 3, 4-? ??????, 28";"55.173607, 61.539493";"1";"24205"
"??????????? No 3, 4-? ??????, 31";"55.173596, 61.538846";"1";"24206"
"??????????? No 3, 4-? ??????, 41";"55.17445, 61.538289";"1";"24207"
"??????????? No 3, 4-? ??????, 43";"55.174573, 61.53819";"1";"24208"
"??????????? No 3, 4-? ??????, 49";"55.174887, 61.537786";"1";"24209"
"??????????? No 3, 40-? ??????, 10";"55.184932, 61.553399";"1";"24210"
"??????????? No 3, 40-? ??????, 100";"55.184865, 61.540652";"1";"24211"
"??????????? No 3, 40-? ??????, 112";"55.184839, 61.538909";"1";"24212"
"??????????? No 3, 40-? ??????, 113";"55.184855, 61.537022";"1";"24213"
"??????????? No 3, 40-? ??????, 115";"55.184695, 61.536537";"1";"24214"
"??????????? No 3, 40-? ??????, 118";"55.18487, 61.538038";"1";"24215"
"??????????? No 3, 40-? ??????, 17";"55.184777, 61.551881";"1";"24216"
"??????????? No 3, 40-? ??????, 22";"55.184932, 61.551934";"1";"24217"
"??????????? No 3, 40-? ??????, 23";"55.184844, 61.550785";"1";"24218"
"??????????? No 3, 40-? ??????, 24";"55.184957, 61.551638";"1";"24219"
"??????????? No 3, 40-? ??????, 25";"55.184829, 61.550542";"1";"24220"
"??????????? No 3, 40-? ??????, 33";"55.184855, 61.549545";"1";"24221"
"??????????? No 3, 40-? ??????, 41";"55.184849, 61.548467";"1";"24222"
"??????????? No 3, 40-? ??????, 43";"55.184855, 61.548171";"1";"24223"
"??????????? No 3, 40-? ??????, 48";"55.185029, 61.548144";"1";"24224"
"??????????? No 3, 40-? ??????, 56";"55.185014, 61.546536";"1";"24225"
"??????????? No 3, 40-? ??????, 62";"55.185009, 61.545727";"1";"24226"
"??????????? No 3, 40-? ??????, 69";"55.184659, 61.543912";"1";"24227"
"??????????? No 3, 40-? ??????, 7";"55.184747, 61.553426";"1";"24228"
"??????????? No 3, 40-? ??????, 76";"55.185034, 61.543706";"1";"24229"
"??????????? No 3, 40-? ??????, 85";"55.184762, 61.541792";"1";"24230"
"??????????? No 3, 40-? ??????, 86";"55.184906, 61.542412";"1";"24231"
"??????????? No 3, 40-? ??????, 90";"55.184942, 61.541882";"1";"24232"
"??????????? No 3, 40-? ??????, 94";"55.184937, 61.541388";"1";"24233"
"??????????? No 3, 40-? ??????, 98";"55.18487, 61.540912";"1";"24234"
"??????????? No 3, 41-? ??????, 10";"55.185487, 61.553057";"1";"24235"
"??????????? No 3, 41-? ??????, 100";"55.185348, 61.540714";"1";"24236"
"??????????? No 3, 41-? ??????, 102";"55.185353, 61.540454";"1";"24237"
"??????????? No 3, 41-? ??????, 108";"55.185327, 61.539628";"1";"24238"
"??????????? No 3, 41-? ??????, 112";"55.18542, 61.539124";"1";"24239"
"??????????? No 3, 41-? ??????, 14";"55.18541, 61.552473";"1";"24240"
"??????????? No 3, 41-? ??????, 18";"55.185471, 61.551979";"1";"24241"
"??????????? No 3, 41-? ??????, 20";"55.185399, 61.551656";"1";"24242"
"??????????? No 3, 41-? ??????, 28";"55.185441, 61.550246";"1";"24243"
"??????????? No 3, 41-? ??????, 32";"55.185461, 61.549832";"1";"24244"
"??????????? No 3, 41-? ??????, 36";"55.185435, 61.549087";"1";"24245"
"??????????? No 3, 41-? ??????, 40";"55.18543, 61.548683";"1";"24246"
"??????????? No 3, 41-? ??????, 43";"55.185327, 61.548296";"1";"24247"
"??????????? No 3, 41-? ??????, 54";"55.185435, 61.546329";"1";"24248"
"??????????? No 3, 41-? ??????, 6";"55.185497, 61.553587";"1";"24249"
"??????????? No 3, 41-? ??????, 65";"55.185286, 61.544802";"1";"24250"
"??????????? No 3, 41-? ??????, 67";"55.185302, 61.544667";"1";"24251"
"??????????? No 3, 41-? ??????, 80";"55.185456, 61.54314";"1";"24252"
"??????????? No 3, 41-? ??????, 83";"55.185261, 61.54234";"1";"24253"
"??????????? No 3, 41-? ??????, 94";"55.185358, 61.541433";"1";"24254"
"??????????? No 3, 41-? ??????, 98";"55.185415, 61.540993";"1";"24255"
"??????????? No 3, 42-? ??????, 10";"55.185883, 61.552905";"1";"24256"
"??????????? No 3, 42-? ??????, 14";"55.185898, 61.55242";"1";"24257"
"??????????? No 3, 42-? ??????, 15";"55.1858, 61.552015";"1";"24258"
"??????????? No 3, 42-? ??????, 28";"55.185903, 61.550273";"1";"24259"
"??????????? No 3, 42-? ??????, 29";"55.18579, 61.550084";"1";"24260"
"??????????? No 3, 42-? ??????, 3";"55.18578, 61.55374";"1";"24261"
"??????????? No 3, 42-? ??????, 30";"55.18596, 61.550012";"1";"24262"
"??????????? No 3, 42-? ??????, 35";"55.185764, 61.549473";"1";"24263"
"??????????? No 3, 42-? ??????, 4";"55.185877, 61.553875";"1";"24264"
"??????????? No 3, 42-? ??????, 53";"55.185795, 61.5465";"1";"24265"
"??????????? No 3, 42-? ??????, 55";"55.18579, 61.546257";"1";"24266"
"??????????? No 3, 42-? ??????, 6";"55.185888, 61.553426";"1";"24267"
"??????????? No 3, 42-? ??????, 68";"55.185893, 61.544227";"1";"24268"
"??????????? No 3, 42-? ??????, 69";"55.185769, 61.544245";"1";"24269"
"??????????? No 3, 42-? ??????, 72";"55.185898, 61.543814";"1";"24270"
"??????????? No 3, 42-? ??????, 74";"55.18596, 61.543418";"1";"24271"
"??????????? No 3, 42-? ??????, 77";"55.185764, 61.543122";"1";"24272"
"??????????? No 3, 42-? ??????, 83";"55.185739, 61.542367";"1";"24273"
"??????????? No 3, 42-? ??????, 85";"55.185739, 61.54208";"1";"24274"
"??????????? No 3, 42-? ??????, 88";"55.185919, 61.541667";"1";"24275"
"??????????? No 3, 42-? ??????, 91";"55.185739, 61.541119";"1";"24276"
"??????????? No 3, 42-? ??????, 92";"55.185836, 61.5412";"1";"24277"
"??????????? No 3, 42-? ??????, 94";"55.185847, 61.540957";"1";"24278"
"??????????? No 3, 42-? ??????, 95";"55.185718, 61.54067";"1";"24279"
"??????????? No 3, 42-? ??????, 98";"55.185847, 61.540454";"1";"24280"
"??????????? No 3, 42-? ??????, 99";"55.185723, 61.540113";"1";"24281"
"??????????? No 3, 43-? ??????, 11";"55.186289, 61.55277";"1";"24282"
"??????????? No 3, 43-? ??????, 15";"55.186289, 61.552276";"1";"24283"
"??????????? No 3, 43-? ??????, 2";"55.186371, 61.55418";"1";"24284"
"??????????? No 3, 43-? ??????, 26";"55.18654, 61.550839";"1";"24285"
"??????????? No 3, 43-? ??????, 30";"55.186469, 61.550174";"1";"24286"
"??????????? No 3, 43-? ??????, 32";"55.186463, 61.549841";"1";"24287"
"??????????? No 3, 43-? ??????, 45";"55.186309, 61.548251";"1";"24288"
"??????????? No 3, 43-? ??????, 52";"55.186546, 61.546509";"1";"24289"
"??????????? No 3, 43-? ??????, 62";"55.186397, 61.545323";"1";"24290"
"??????????? No 3, 43-? ??????, 64";"55.186381, 61.545062";"1";"24291"
"??????????? No 3, 43-? ??????, 66";"55.186433, 61.544784";"1";"24292"
"??????????? No 3, 43-? ??????, 70";"55.186376, 61.544317";"1";"24293"
"??????????? No 3, 43-? ??????, 72";"55.186371, 61.544065";"1";"24294"
"??????????? No 3, 43-? ??????, 75";"55.186242, 61.543769";"1";"24295"
"??????????? No 3, 43-? ??????, 89";"55.186222, 61.5419";"1";"24296"
